Action Sentence                                                                           ,Formatted Output
"បកក្រោយ 14.42 ម៉ែត្រ នៅល្បឿន 8.84 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 136 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 8.84, 'distance': 14.42, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 136, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 13.8 ម៉ែត្រ នៅល្បឿន 1.14 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 239 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 1.14, 'distance': 13.8, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 239, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 6.37 ម៉ែត្រ នៅល្បឿន 7.71 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 316 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 7.71, 'distance': 6.37, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 316, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 1.07 ម៉ែត្រ នៅល្បឿន 2.23 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 339 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 2.23, 'distance': 1.07, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 339, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 8.39 ម៉ែត្រ នៅល្បឿន 9.53 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 60 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 9.53, 'distance': 8.39, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 60, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 4.35 ម៉ែត្រ នៅល្បឿន 1.7 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 110 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 1.7, 'distance': 4.35, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 110, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 19.06 ម៉ែត្រ នៅល្បឿន 8.48 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 218 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 8.48, 'distance': 19.06, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 218, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 5.74 ម៉ែត្រ នៅល្បឿន 2.3 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 202 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 2.3, 'distance': 5.74, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 202, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 2.31 ម៉ែត្រ នៅល្បឿន 3.59 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 83 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 3.59, 'distance': 2.31, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 83, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 13.59 ម៉ែត្រ នៅល្បឿន 1.48 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 152 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 1.48, 'distance': 13.59, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 152, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 7.99 ម៉ែត្រ នៅល្បឿន 5.06 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 333 ដឺក្រេ។"                  ,"{'action': 'move', 'params': {'linear_speed': 5.06, 'distance': 7.99, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 333, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 4.4 ម៉ែត្រ នៅល្បឿន 2.41 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 80 ដឺក្រេ។"                             ,"{'action': 'move', 'params': {'linear_speed': 2.41, 'distance': 4.4, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 80, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 16.79 ម៉ែត្រ នៅល្បឿន 3.21 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 266 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 3.21, 'distance': 16.79, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 266, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 8.91 ម៉ែត្រ នៅល្បឿន 6.79 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 311 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 6.79, 'distance': 8.91, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 311, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 5.94 ម៉ែត្រ នៅល្បឿន 6.53 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 244 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 6.53, 'distance': 5.94, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 244, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 9.48 ម៉ែត្រ នៅល្បឿន 3.71 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 338 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 3.71, 'distance': 9.48, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 338, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 3.96 ម៉ែត្រ នៅល្បឿន 8.85 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 107 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 8.85, 'distance': 3.96, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 107, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 3.37 ម៉ែត្រ នៅល្បឿន 8.55 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 201 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 8.55, 'distance': 3.37, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 201, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 7.01 ម៉ែត្រ នៅល្បឿន 7.57 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 322 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 7.57, 'distance': 7.01, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 322, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 2.17 ម៉ែត្រ នៅល្បឿន 2.05 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 228 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 2.05, 'distance': 2.17, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 228, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 11.24 ម៉ែត្រ នៅល្បឿន 3.5 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 36 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 3.5, 'distance': 11.24, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 36, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 9.43 ម៉ែត្រ នៅល្បឿន 6.59 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 326 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 6.59, 'distance': 9.43, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 326, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 7.99 ម៉ែត្រ នៅល្បឿន 9.82 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 185 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 9.82, 'distance': 7.99, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 185, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 17.14 ម៉ែត្រ នៅល្បឿន 7.56 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 231 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 7.56, 'distance': 17.14, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 231, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 10.42 ម៉ែត្រ នៅល្បឿន 7.47 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 209 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 7.47, 'distance': 10.42, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 209, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 6.17 ម៉ែត្រ នៅល្បឿន 3.04 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 280 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 3.04, 'distance': 6.17, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 280, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 18.28 ម៉ែត្រ នៅល្បឿន 2.55 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 258 ដឺក្រេ។"                 ,"{'action': 'move', 'params': {'linear_speed': 2.55, 'distance': 18.28, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 258, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 3.91 ម៉ែត្រ នៅល្បឿន 6.04 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 43 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 6.04, 'distance': 3.91, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 43, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 4.83 ម៉ែត្រ នៅល្បឿន 7.32 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 243 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 7.32, 'distance': 4.83, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 243, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 6.79 ម៉ែត្រ នៅល្បឿន 9.82 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 279 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 9.82, 'distance': 6.79, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 279, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 13.29 ម៉ែត្រ នៅល្បឿន 6.94 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 193 ដឺក្រេ។"                  ,"{'action': 'move', 'params': {'linear_speed': 6.94, 'distance': 13.29, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 193, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 12.29 ម៉ែត្រ នៅល្បឿន 1.35 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 103 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 1.35, 'distance': 12.29, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 103, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 2.17 ម៉ែត្រ នៅល្បឿន 9.6 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 142 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 9.6, 'distance': 2.17, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 142, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 7.31 ម៉ែត្រ នៅល្បឿន 8.6 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 129 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 8.6, 'distance': 7.31, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 129, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 4.45 ម៉ែត្រ នៅល្បឿន 10.0 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 319 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 10.0, 'distance': 4.45, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 319, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 11.42 ម៉ែត្រ នៅល្បឿន 5.1 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 211 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 5.1, 'distance': 11.42, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 211, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 10.9 ម៉ែត្រ នៅល្បឿន 4.97 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 175 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 4.97, 'distance': 10.9, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 175, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 13.22 ម៉ែត្រ នៅល្បឿន 2.89 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 286 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 2.89, 'distance': 13.22, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 286, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 4.3 ម៉ែត្រ នៅល្បឿន 4.23 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 148 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 4.23, 'distance': 4.3, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 148, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 19.29 ម៉ែត្រ នៅល្បឿន 5.07 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 33 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 5.07, 'distance': 19.29, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 33, 'is_clockwise': False, 'unit': 'degree'}}"
